,dx,dz,method,caso
0,0.8278694504038935,1.0,LM,0
1,0.6364464945243135,0.23513519405393238,LM,0
2,0.8778251886394096,0.039515327334655466,LM,0
3,1.4631468370231326,0.011981269493326606,LM,0
4,1.4882620125211243,0.0205148120826788,LM,0
5,0.837762637855529,0.09563135215532352,LM,0
6,2.2074239417651684,0.006935082799681724,LM,0
7,1.8292949576369963,0.008941490020286956,LM,0
8,1.367732697084379,0.018767886462620974,LM,0
9,0.9145287699538923,0.00414156501017842,LM,0
10,0.4342554757532418,0.003796608311828363,LM,0
11,0.023826832674276235,0.0022025901175300256,LM,0
12,0.00031479961720659106,2.1244892917759123e-05,LM,0
13,6.844293109235704e-06,3.1162943556693846e-09,LM,0
0,4.127644980398585,1.0,GNbc,0
1,2.5898738269713815,0.22593620876414752,GNbc,0
2,3.1759433991417225,0.05693114487521504,GNbc,0
3,4.056491821834056,0.03076983611591137,GNbc,0
4,156.00815110279237,0.019454727975171702,GNbc,0
5,36333.41234185304,0.005728428295970296,GNbc,0
0,4.155371319474948,1.0,GN,0
1,2.436223897944168,0.22681085495789863,GN,0
2,1.5794693710167347,0.058365746816300225,GN,0
3,0.3483127849556281,0.023575251148053956,GN,0
4,0.040427016704939006,0.0034410140985599645,GN,0
5,0.0011636883983777945,9.179353948831418e-05,GN,0
6,7.044795608723943e-06,6.971682936520492e-08,GN,0
0,0.8267165284702463,1.0,LM,1
1,0.6016133909678502,0.2357754788522386,LM,1
2,0.9623563546900405,0.03236708083205426,LM,1
3,1.2503998469142055,0.01626200410601942,LM,1
4,1.7592356967953064,0.010991462048687508,LM,1
5,2.1161817311423423,0.008782173491712179,LM,1
6,2.0902512537402043,0.007118455545041113,LM,1
7,1.8632694070899938,0.006014913809080458,LM,1
8,1.1234375203372855,0.005393831062613206,LM,1
9,0.6058610043187089,0.003994175995625857,LM,1
10,0.05185906043565759,0.003162012890221917,LM,1
11,0.0014840051395876145,5.2331051549135014e-05,LM,1
12,2.7675065270218834e-05,3.313441251197875e-08,LM,1
13,6.461622035881055e-07,6.184997280703952e-12,LM,1
0,4.533320193971169,1.0,GNbc,1
1,2.9999005159659933,0.2125349297816663,GNbc,1
2,3.5794016395984527,0.06433020717848033,GNbc,1
3,7.721666626424949,0.034337626143997144,GNbc,1
4,33.58383444939613,0.015475927858236007,GNbc,1
5,5174.662199267046,0.00888474346448033,GNbc,1
0,4.560065953001179,1.0,GN,1
1,2.6731396408165273,0.21333693533065687,GN,1
2,1.875643744902843,0.05866752402062966,GN,1
3,0.5943639057989355,0.027896987612243074,GN,1
4,0.11667521071313482,0.006547488062724235,GN,1
5,0.010511834598872793,0.0004901149729285579,GN,1
6,0.00024084786629448716,7.232147699188606e-06,GN,1
7,4.012178505609088e-06,2.693054318298009e-09,GN,1
0,0.8224373716328722,1.0,LM,2
1,0.5732155661517713,0.23518014245729568,LM,2
2,1.0770923143859632,0.027812846277985463,LM,2
3,1.6763074482461204,0.013049927474469154,LM,2
4,1.9460065593819929,0.013020714111817546,LM,2
5,2.1148361268996525,0.01286567197440996,LM,2
6,2.102509980305068,0.012883275185330882,LM,2
7,1.4329783384297603,0.016196344215027914,LM,2
8,1.1764059706547838,0.014631604708546226,LM,2
9,0.9446588020273222,0.015814519195919974,LM,2
10,0.9099149806560044,0.015329142674265384,LM,2
11,0.987235375922804,0.014934095122957944,LM,2
12,0.5881948806664367,0.008667043490701824,LM,2
13,0.40746443051208664,0.005201612791528258,LM,2
14,3.9189490263925473,0.0006196748861414303,LM,2
15,0.1253514460122974,0.002757909413136982,LM,2
16,0.0680805790412715,0.002032448071916206,LM,2
17,0.001358227616350641,6.468529050131373e-05,LM,2
18,2.6072017354694822e-06,8.242549969347521e-08,LM,2
0,4.498358165003599,1.0,GNbc,2
1,2.6014463498297444,0.13975291145349447,GNbc,2
2,2.4607769411206672,0.10774609122839847,GNbc,2
3,6.521061355849265,0.14264101836311988,GNbc,2
4,4.481549948441664,0.10595789240559748,GNbc,2
5,0.4474273184627429,0.04239537763327407,GNbc,2
6,0.5954735852633765,0.015674860800468437,GNbc,2
7,0.04730055121998027,0.005371455135866823,GNbc,2
8,0.009089138818031568,0.0002229933106692539,GNbc,2
9,6.322766729957169e-06,1.1397296218263023e-06,GNbc,2
0,4.500082962160153,1.0,GN,2
1,5.372201672456967,0.13927288241908137,GN,2
2,107.31391289533414,0.37057596741357923,GN,2
3,4.6749678487949975,0.14935080776242124,GN,2
4,6.907818728967479,0.29187195605012795,GN,2
5,111.38740636126047,0.2438187674800396,GN,2
6,78586.98754825072,0.3491808222573506,GN,2
0,0.8233002595034501,1.0,LM,3
1,0.57141489285402,0.23532328868572383,LM,3
2,1.084759742242866,0.0281365874524328,LM,3
3,1.660449166795817,0.013976524424091696,LM,3
4,1.7370751690139195,0.018047620366085846,LM,3
5,1.5254822603729181,0.0196046908248874,LM,3
6,1.6974572857685224,0.015143071693986218,LM,3
7,1.255275980839467,0.009046435877679804,LM,3
8,3.4574088013767956,0.0037111780646481656,LM,3
9,1.111971974903335,0.01565955877177305,LM,3
10,0.8321351843383805,0.02113255405150013,LM,3
11,0.8317313068354848,0.019649622626217614,LM,3
12,0.5582619037950524,0.014826209028002907,LM,3
13,0.1762686535928024,0.004040464547970417,LM,3
14,0.011829167453444837,0.0006770416518687871,LM,3
15,2.4499717915363104e-05,3.6221360633007006e-06,LM,3
16,3.5806725414153393e-07,2.334384122683925e-11,LM,3
0,4.547949225974629,1.0,GNbc,3
1,1.4608004974737028,0.138909317982339,GNbc,3
2,2.984382622420895,0.10928731985901337,GNbc,3
3,5.024508093412043,0.12767394480226738,GNbc,3
4,0.52382873936838,0.11100779126736843,GNbc,3
5,0.2608985511156667,0.09490424832112615,GNbc,3
6,0.03440653763377114,0.010905477589231757,GNbc,3
7,0.018035308032517322,0.0014470665014262186,GNbc,3
8,0.0025321343954201997,0.00013590321047496703,GNbc,3
9,4.80439174011094e-05,2.0986043235692445e-06,GNbc,3
10,1.0969413409531254e-06,5.534393645303334e-10,GNbc,3
0,4.550048712200501,1.0,GN,3
1,3.3148056774781907,0.1364475065094307,GN,3
2,9.470706072725969,0.31129039153148225,GN,3
3,1.1606993244854096,0.1834477546486044,GN,3
4,6.044789801400788,0.03883241394571221,GN,3
5,3.800775263925652,0.011255370522902718,GN,3
6,9.340059190854992,0.07925731155798227,GN,3
7,94.97248591157158,0.007290625866561493,GN,3
8,8634.687946841106,0.1361477723006829,GN,3
